DEBUG flower 2021-04-10 15:52:14,482 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 15:52:17,355 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 15:52:17,412 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 15:52:17,412 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 15:52:17,412 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:20,910 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,910 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 15:52:20,911 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:52:20,911 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:21,010 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:21,011 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 15:52:21,029 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 15:52:21,029 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 15:52:24,545 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 15:52:24,549 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 15:52:24,550 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:24,571 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:24,571 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 15:52:24,571 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 15:52:28,036 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 15:52:28,037 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:28,059 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:28,059 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 15:52:28,059 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 15:52:28,059 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:52:28,060 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:53:40,128 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:53:40,129 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 15:53:40,138 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 15:53:40,138 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-10 15:53:43,635 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 15:53:43,636 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:53:43,667 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:53:43,668 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 15:53:43,668 | numpy_client.py:260 | cached_clock: 0, curr_clock: 3
INFO flower 2021-04-10 15:53:43,668 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:53:43,669 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:55:11,628 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:55:11,629 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 15:55:11,636 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 15:55:11,636 | numpy_client.py:260 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-10 15:55:15,236 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 15:55:15,237 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:55:15,259 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:55:15,259 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 15:55:15,259 | numpy_client.py:260 | cached_clock: 1, curr_clock: 4
INFO flower 2021-04-10 15:55:15,259 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:55:15,260 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:56:25,794 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:56:25,794 | numpy_client.py:228 | read: ReadRes(clock=2)
DEBUG flower 2021-04-10 15:56:25,802 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 15:56:25,802 | numpy_client.py:260 | cached_clock: 2, curr_clock: 4
INFO flower 2021-04-10 15:56:29,429 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 15:56:29,430 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:56:29,452 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:56:29,453 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 15:56:29,453 | numpy_client.py:260 | cached_clock: 2, curr_clock: 5
INFO flower 2021-04-10 15:56:29,453 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:56:29,453 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:57:21,250 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:57:21,250 | numpy_client.py:228 | read: ReadRes(clock=3)
DEBUG flower 2021-04-10 15:57:21,258 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 15:57:21,258 | numpy_client.py:260 | cached_clock: 3, curr_clock: 5
INFO flower 2021-04-10 15:57:24,827 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-10 15:57:24,828 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:57:24,851 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:57:24,851 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 15:57:24,851 | numpy_client.py:260 | cached_clock: 3, curr_clock: 6
INFO flower 2021-04-10 15:57:24,851 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:57:24,852 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:58:19,412 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:58:19,413 | numpy_client.py:228 | read: ReadRes(clock=4)
DEBUG flower 2021-04-10 15:58:19,421 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 15:58:19,421 | numpy_client.py:260 | cached_clock: 4, curr_clock: 6
INFO flower 2021-04-10 15:58:22,826 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-10 15:58:22,827 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:58:22,851 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:58:22,851 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 15:58:22,851 | numpy_client.py:260 | cached_clock: 4, curr_clock: 7
INFO flower 2021-04-10 15:58:22,851 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:58:22,852 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:59:17,751 | app.py:68 | Received server message. Handling...
