DEBUG flower 2021-04-10 15:52:08,235 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 15:52:10,926 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 15:52:10,928 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 15:52:10,928 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:10,928 | connection.py:36 | ChannelConnectivity.CONNECTING
DEBUG flower 2021-04-10 15:52:10,929 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 15:52:20,855 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,856 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 15:52:20,856 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:52:20,857 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:20,999 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:21,000 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 15:52:21,016 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 15:52:21,016 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 15:52:22,015 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 15:52:22,018 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 15:52:22,018 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:22,041 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:22,041 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 15:52:22,042 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 15:52:23,011 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 15:52:23,012 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:23,032 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:23,032 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 15:52:23,032 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 15:52:23,032 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:52:23,032 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:53:40,126 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:53:40,127 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 15:53:40,134 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 15:53:40,134 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-10 15:53:41,113 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 15:53:41,114 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:53:41,158 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:53:41,159 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 15:53:41,159 | numpy_client.py:260 | cached_clock: 0, curr_clock: 3
INFO flower 2021-04-10 15:53:41,159 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:53:41,159 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:55:11,709 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:55:11,710 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 15:55:11,717 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 15:55:11,717 | numpy_client.py:260 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-10 15:55:12,713 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 15:55:12,713 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:55:12,735 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:55:12,735 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 15:55:12,735 | numpy_client.py:260 | cached_clock: 1, curr_clock: 4
INFO flower 2021-04-10 15:55:12,736 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:55:12,736 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:56:25,734 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:56:25,734 | numpy_client.py:228 | read: ReadRes(clock=2)
DEBUG flower 2021-04-10 15:56:25,741 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 15:56:25,741 | numpy_client.py:260 | cached_clock: 2, curr_clock: 4
INFO flower 2021-04-10 15:56:26,815 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 15:56:26,816 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:56:26,852 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:56:26,853 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 15:56:26,853 | numpy_client.py:260 | cached_clock: 2, curr_clock: 5
INFO flower 2021-04-10 15:56:26,853 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:56:26,853 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:57:21,292 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:57:21,292 | numpy_client.py:228 | read: ReadRes(clock=3)
