DEBUG flower 2021-04-10 15:52:09,420 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 15:52:12,043 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 15:52:12,044 | connection.py:36 | ChannelConnectivity.CONNECTING
DEBUG flower 2021-04-10 15:52:12,046 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 15:52:12,046 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 15:52:12,046 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:20,813 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,814 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 15:52:20,814 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:52:20,814 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:20,996 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,997 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 15:52:21,015 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 15:52:21,015 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 15:52:24,113 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 15:52:24,119 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 15:52:24,119 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:24,149 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:24,149 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 15:52:24,149 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 15:52:27,218 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 15:52:27,218 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:27,240 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:27,240 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 15:52:27,240 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 15:52:27,240 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:52:27,240 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:53:40,077 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:53:40,078 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 15:53:40,085 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 15:53:40,085 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-10 15:53:43,135 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 15:53:43,135 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:53:43,154 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:53:43,155 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 15:53:43,155 | numpy_client.py:260 | cached_clock: 0, curr_clock: 3
INFO flower 2021-04-10 15:53:43,155 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:53:43,155 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:55:11,592 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:55:11,592 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 15:55:11,599 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 15:55:11,599 | numpy_client.py:260 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-10 15:55:14,638 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 15:55:14,639 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:55:14,661 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:55:14,661 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 15:55:14,662 | numpy_client.py:260 | cached_clock: 1, curr_clock: 4
INFO flower 2021-04-10 15:55:14,662 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:55:14,662 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:56:25,915 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:56:25,915 | numpy_client.py:228 | read: ReadRes(clock=2)
DEBUG flower 2021-04-10 15:56:25,923 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 15:56:25,923 | numpy_client.py:260 | cached_clock: 2, curr_clock: 4
INFO flower 2021-04-10 15:56:29,146 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 15:56:29,147 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:56:29,169 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:56:29,169 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 15:56:29,169 | numpy_client.py:260 | cached_clock: 2, curr_clock: 5
INFO flower 2021-04-10 15:56:29,170 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:56:29,170 | app.py:66 | Waiting for message from server...
