DEBUG flower 2021-04-10 15:52:08,521 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 15:52:11,227 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 15:52:11,229 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 15:52:11,229 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:11,229 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 15:52:20,779 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,779 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 15:52:20,779 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:52:20,780 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:20,973 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,974 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 15:52:20,992 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 15:52:20,992 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 15:52:21,908 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 15:52:21,911 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 15:52:21,911 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:21,932 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:21,932 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 15:52:21,932 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 15:52:22,726 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 15:52:22,727 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:22,747 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:22,748 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 15:52:22,748 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 15:52:22,748 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:52:22,748 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:53:40,132 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:53:40,132 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 15:53:40,139 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 15:53:40,139 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-10 15:53:40,929 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 15:53:40,929 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:53:40,948 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:53:40,948 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 15:53:40,948 | numpy_client.py:260 | cached_clock: 0, curr_clock: 3
INFO flower 2021-04-10 15:53:40,948 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:53:40,949 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:55:11,702 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:55:11,703 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 15:55:11,709 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 15:55:11,709 | numpy_client.py:260 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-10 15:55:12,502 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 15:55:12,502 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:55:12,525 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:55:12,526 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 15:55:12,526 | numpy_client.py:260 | cached_clock: 1, curr_clock: 4
INFO flower 2021-04-10 15:55:12,526 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:55:12,526 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:56:25,764 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:56:25,764 | numpy_client.py:228 | read: ReadRes(clock=2)
DEBUG flower 2021-04-10 15:56:25,771 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 15:56:25,771 | numpy_client.py:260 | cached_clock: 2, curr_clock: 4
INFO flower 2021-04-10 15:56:26,605 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 15:56:26,606 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:56:26,628 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:56:26,628 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 15:56:26,628 | numpy_client.py:260 | cached_clock: 2, curr_clock: 5
INFO flower 2021-04-10 15:56:26,628 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:56:26,629 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:57:21,292 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:57:21,293 | numpy_client.py:228 | read: ReadRes(clock=3)
DEBUG flower 2021-04-10 15:57:21,300 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 15:57:21,300 | numpy_client.py:260 | cached_clock: 3, curr_clock: 5
INFO flower 2021-04-10 15:57:22,136 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-10 15:57:22,136 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:57:22,157 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:57:22,157 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 15:57:22,157 | numpy_client.py:260 | cached_clock: 3, curr_clock: 6
INFO flower 2021-04-10 15:57:22,157 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:57:22,158 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:58:19,322 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:58:19,322 | numpy_client.py:228 | read: ReadRes(clock=4)
DEBUG flower 2021-04-10 15:58:19,329 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 15:58:19,401 | numpy_client.py:260 | cached_clock: 4, curr_clock: 6
INFO flower 2021-04-10 15:58:20,211 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-10 15:58:20,212 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:58:20,233 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:58:20,233 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 15:58:20,233 | numpy_client.py:260 | cached_clock: 4, curr_clock: 7
INFO flower 2021-04-10 15:58:20,234 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:58:20,234 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:59:17,720 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:59:17,720 | numpy_client.py:228 | read: ReadRes(clock=5)
DEBUG flower 2021-04-10 15:59:17,727 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 15:59:17,727 | numpy_client.py:260 | cached_clock: 5, curr_clock: 7
INFO flower 2021-04-10 15:59:18,619 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
DEBUG flower 2021-04-10 15:59:18,619 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:59:18,637 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:59:18,637 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 15:59:18,638 | numpy_client.py:260 | cached_clock: 5, curr_clock: 8
INFO flower 2021-04-10 15:59:18,638 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:59:18,638 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:00:48,017 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:00:48,018 | numpy_client.py:228 | read: ReadRes(clock=6)
DEBUG flower 2021-04-10 16:00:48,025 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 16:00:48,025 | numpy_client.py:260 | cached_clock: 6, curr_clock: 8
INFO flower 2021-04-10 16:00:48,807 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
DEBUG flower 2021-04-10 16:00:48,807 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:00:48,827 | app.py:68 | Received server message. Handling...
