DEBUG flower 2021-04-10 15:52:15,551 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 15:52:18,295 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 15:52:18,297 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-10 15:52:18,298 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 15:52:18,298 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:18,300 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 15:52:20,534 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,535 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 15:52:20,535 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:52:20,535 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:20,589 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,590 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 15:52:20,605 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 15:52:20,605 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 15:52:25,500 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 15:52:25,505 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 15:52:25,505 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:25,528 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:25,528 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 15:52:25,528 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 15:52:30,492 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 15:52:30,493 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:30,516 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:30,517 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 15:52:30,517 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 15:52:30,517 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:52:30,518 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:53:40,076 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:53:40,076 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 15:53:40,083 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 15:53:40,084 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-10 15:53:44,903 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 15:53:44,903 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:53:44,925 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:53:44,925 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 15:53:44,925 | numpy_client.py:260 | cached_clock: 0, curr_clock: 3
INFO flower 2021-04-10 15:53:44,925 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:53:44,926 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:55:11,555 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:55:11,556 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 15:55:11,564 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 15:55:11,564 | numpy_client.py:260 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-10 15:55:16,099 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 15:55:16,100 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:55:16,123 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:55:16,123 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 15:55:16,123 | numpy_client.py:260 | cached_clock: 1, curr_clock: 4
INFO flower 2021-04-10 15:55:16,123 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:55:16,124 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:56:25,859 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:56:25,860 | numpy_client.py:228 | read: ReadRes(clock=2)
DEBUG flower 2021-04-10 15:56:25,868 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 15:56:25,868 | numpy_client.py:260 | cached_clock: 2, curr_clock: 4
INFO flower 2021-04-10 15:56:30,717 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 15:56:30,718 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:56:30,740 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:56:30,741 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 15:56:30,741 | numpy_client.py:260 | cached_clock: 2, curr_clock: 5
INFO flower 2021-04-10 15:56:30,741 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:56:30,741 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:57:21,265 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:57:21,266 | numpy_client.py:228 | read: ReadRes(clock=3)
DEBUG flower 2021-04-10 15:57:21,275 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 15:57:21,275 | numpy_client.py:260 | cached_clock: 3, curr_clock: 5
INFO flower 2021-04-10 15:57:25,585 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-10 15:57:25,586 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:57:25,607 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:57:25,608 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 15:57:25,608 | numpy_client.py:260 | cached_clock: 3, curr_clock: 6
INFO flower 2021-04-10 15:57:25,608 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:57:25,609 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:58:19,375 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:58:19,376 | numpy_client.py:228 | read: ReadRes(clock=4)
DEBUG flower 2021-04-10 15:58:19,387 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 15:58:19,387 | numpy_client.py:260 | cached_clock: 4, curr_clock: 6
INFO flower 2021-04-10 15:58:24,014 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
