DEBUG flower 2021-04-10 20:02:45,246 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 20:02:47,925 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 20:02:47,927 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 20:02:47,927 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 20:02:47,927 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:51,141 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:51,142 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 20:02:51,142 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 20:02:51,142 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:51,324 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:51,325 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 20:02:51,340 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 20:02:51,340 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 20:02:52,304 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 20:02:52,308 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 20:02:52,308 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:52,335 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:52,335 | numpy_client.py:238 | update_staleness: Staleness bound set to 30
DEBUG flower 2021-04-10 20:02:52,335 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:52,345 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:52,345 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 20:02:52,345 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 20:02:53,222 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 20:02:53,222 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:53,234 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:53,235 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:53,244 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:53,244 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 20:02:53,244 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
