DEBUG flower 2021-04-10 20:02:44,646 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 20:02:47,742 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 20:02:47,743 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 20:02:47,743 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:47,743 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 20:02:51,210 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:51,210 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 20:02:51,210 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 20:02:51,211 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:51,385 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:51,385 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 20:02:51,400 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 20:02:51,400 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 20:02:55,113 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 20:02:55,116 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 20:02:55,116 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:55,131 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:55,131 | numpy_client.py:238 | update_staleness: Staleness bound set to 30
DEBUG flower 2021-04-10 20:02:55,131 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:55,141 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:55,141 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 20:02:55,142 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 20:02:58,946 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 20:02:58,947 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:58,960 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:58,961 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:58,970 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:58,971 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 20:02:58,971 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 20:03:02,530 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 20:03:02,531 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:02,592 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:02,592 | app.py:66 | Waiting for message from server...
