DEBUG flower 2021-04-10 20:02:40,120 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 20:02:42,817 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 20:02:42,819 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 20:02:42,820 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 20:02:42,820 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:51,004 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:51,004 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 20:02:51,005 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 20:02:51,005 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:51,123 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:51,123 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 20:02:51,139 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 20:02:51,139 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 20:02:54,688 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 20:02:54,693 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 20:02:54,693 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:54,706 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:54,707 | numpy_client.py:238 | update_staleness: Staleness bound set to 30
DEBUG flower 2021-04-10 20:02:54,707 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:54,716 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:54,717 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 20:02:54,717 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 20:02:58,392 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 20:02:58,393 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:58,405 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:58,405 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:58,415 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:58,415 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 20:02:58,415 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 20:03:02,005 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 20:03:02,006 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:02,018 | app.py:68 | Received server message. Handling...
