DEBUG flower 2021-04-10 20:02:41,735 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 20:02:44,427 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 20:02:44,428 | connection.py:36 | ChannelConnectivity.CONNECTING
DEBUG flower 2021-04-10 20:02:44,429 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 20:02:44,430 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 20:02:44,430 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:50,951 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:50,951 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 20:02:50,952 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 20:02:50,952 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:51,013 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:51,013 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 20:02:51,030 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 20:02:51,030 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 20:02:54,807 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 20:02:54,810 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 20:02:54,810 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:54,824 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:54,824 | numpy_client.py:238 | update_staleness: Staleness bound set to 30
DEBUG flower 2021-04-10 20:02:54,824 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:54,834 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:54,834 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 20:02:54,835 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 20:02:58,824 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 20:02:58,825 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:58,837 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:58,837 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:58,846 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:58,847 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 20:02:58,847 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 20:03:02,611 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 20:03:02,612 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:02,646 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:02,646 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:02,664 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:02,664 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 20:03:02,664 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 20:03:06,411 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 20:03:06,412 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:06,425 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:06,425 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:06,442 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:06,443 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 20:03:06,443 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 20:03:10,232 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 20:03:10,233 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:10,290 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:10,290 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:10,301 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:10,301 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 20:03:10,301 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 20:03:14,112 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-10 20:03:14,113 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:14,127 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:14,127 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:14,137 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:14,138 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 20:03:14,138 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
INFO flower 2021-04-10 20:03:18,015 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-10 20:03:18,016 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:18,031 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:18,031 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:18,055 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:18,056 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 20:03:18,056 | numpy_client.py:260 | cached_clock: -1, curr_clock: 7
INFO flower 2021-04-10 20:03:22,022 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
DEBUG flower 2021-04-10 20:03:22,022 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:22,035 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:22,036 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:22,044 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:22,045 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 20:03:22,045 | numpy_client.py:260 | cached_clock: -1, curr_clock: 8
INFO flower 2021-04-10 20:03:25,924 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
DEBUG flower 2021-04-10 20:03:25,925 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:25,940 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:25,940 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:25,998 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:25,999 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 20:03:25,999 | numpy_client.py:260 | cached_clock: -1, curr_clock: 9
INFO flower 2021-04-10 20:03:29,841 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
DEBUG flower 2021-04-10 20:03:29,842 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:29,915 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:29,915 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:29,993 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:29,993 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 20:03:29,993 | numpy_client.py:260 | cached_clock: -1, curr_clock: 10
INFO flower 2021-04-10 20:03:33,720 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=10)
DEBUG flower 2021-04-10 20:03:33,721 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:33,735 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:33,735 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:33,743 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:33,744 | numpy_client.py:172 | fit, FitIns(clock=11)
DEBUG flower 2021-04-10 20:03:33,744 | numpy_client.py:260 | cached_clock: -1, curr_clock: 11
INFO flower 2021-04-10 20:03:37,619 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=11)
DEBUG flower 2021-04-10 20:03:37,620 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:37,631 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:37,632 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:37,692 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:37,693 | numpy_client.py:172 | fit, FitIns(clock=12)
DEBUG flower 2021-04-10 20:03:37,693 | numpy_client.py:260 | cached_clock: -1, curr_clock: 12
INFO flower 2021-04-10 20:03:41,553 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=12)
DEBUG flower 2021-04-10 20:03:41,554 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:41,615 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:41,616 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:41,626 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:41,626 | numpy_client.py:172 | fit, FitIns(clock=13)
DEBUG flower 2021-04-10 20:03:41,626 | numpy_client.py:260 | cached_clock: -1, curr_clock: 13
INFO flower 2021-04-10 20:03:45,607 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=13)
DEBUG flower 2021-04-10 20:03:45,608 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:45,620 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:45,620 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:45,631 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:45,632 | numpy_client.py:172 | fit, FitIns(clock=14)
DEBUG flower 2021-04-10 20:03:45,632 | numpy_client.py:260 | cached_clock: -1, curr_clock: 14
INFO flower 2021-04-10 20:03:49,610 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=14)
DEBUG flower 2021-04-10 20:03:49,611 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:49,624 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:49,624 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:49,633 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:49,634 | numpy_client.py:172 | fit, FitIns(clock=15)
DEBUG flower 2021-04-10 20:03:49,634 | numpy_client.py:260 | cached_clock: -1, curr_clock: 15
INFO flower 2021-04-10 20:03:53,624 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=15)
DEBUG flower 2021-04-10 20:03:53,624 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:53,638 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:53,638 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:53,649 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:53,649 | numpy_client.py:172 | fit, FitIns(clock=16)
