DEBUG flower 2021-04-10 20:02:39,432 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 20:02:42,121 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 20:02:42,124 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 20:02:42,124 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 20:02:42,124 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:51,075 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:51,076 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 20:02:51,076 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 20:02:51,077 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:51,200 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:51,200 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 20:02:51,218 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 20:02:51,218 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 20:02:53,509 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 20:02:53,514 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 20:02:53,514 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:53,527 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:53,527 | numpy_client.py:238 | update_staleness: Staleness bound set to 30
DEBUG flower 2021-04-10 20:02:53,528 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:53,536 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:53,537 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 20:02:53,537 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 20:02:55,824 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 20:02:55,825 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:55,854 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:55,854 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:55,864 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:55,864 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 20:02:55,864 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 20:02:58,207 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 20:02:58,207 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:58,220 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:58,220 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:02:58,229 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:02:58,230 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 20:02:58,230 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 20:03:00,432 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 20:03:00,432 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:00,447 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:00,447 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:00,458 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:00,458 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 20:03:00,458 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 20:03:02,727 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 20:03:02,727 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:02,749 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:02,750 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:02,764 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:02,765 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 20:03:02,765 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 20:03:05,104 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-10 20:03:05,105 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:05,118 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:05,119 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 20:03:05,128 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 20:03:05,128 | numpy_client.py:172 | fit, FitIns(clock=6)
